Python1,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,customer_name,city,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,total_amount
FMR32902402,2025-03-01,789902,Elite Mart,Ahmedabad,25891402,AM Curd 100,Dairy,405,2025-03-02,2025-03-02,405,1,1,1,8100
FMR33321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891402,AM Curd 100,Dairy,283,2025-03-03,2025-03-03,283,1,1,1,5660
FMR33122402,2025-03-01,789122,Coolblue,Vadodara,25891402,AM Curd 100,Dairy,460,2025-03-03,2025-03-06,437,0,0,0,9200
FMR34122402,2025-03-01,789122,Coolblue,Vadodara,25891402,AM Curd 100,Dairy,256,2025-03-04,2025-03-04,205,0,1,0,5120
FMR34621601,2025-03-01,789621,Expert Mart,Ahmedabad,25891402,AM Curd 100,Dairy,220,2025-03-04,2025-03-07,220,1,0,0,4400
FMR32221402,2025-03-01,789221,Atlas Stores,Ahmedabad,25891402,AM Curd 100,Dairy,384,2025-03-02,2025-03-03,384,1,0,0,7680
FMR33221402,2025-03-01,789221,Atlas Stores,Ahmedabad,25891402,AM Curd 100,Dairy,342,2025-03-03,2025-03-04,342,1,0,0,6840
FMR32622402,2025-03-01,789622,Expert Mart,Vadodara,25891402,AM Curd 100,Dairy,309,2025-03-02,2025-03-03,247,0,0,0,6180
FMR34622602,2025-03-01,789622,Expert Mart,Vadodara,25891402,AM Curd 100,Dairy,462,2025-03-04,2025-03-04,439,0,1,0,9240
FMR32202402,2025-03-01,789202,Rel Fresh,Ahmedabad,25891402,AM Curd 100,Dairy,442,2025-03-02,2025-03-03,442,1,0,0,8840
FMR34301602,2025-03-01,789301,Foodtown,"New Jersey, US",25891201,AM Butter 100,Dairy,308,2025-03-04,2025-03-04,308,1,1,1,53882.444
FMR33521201,2025-03-01,789521,Acclaimed Stores,Ahmedabad,25891201,AM Butter 100,Dairy,487,2025-03-03,2025-03-04,463,0,0,0,29220
FMR33401603,2025-03-01,789401,Wegmans,"New Jersey, US",25891201,AM Butter 100,Dairy,461,2025-03-03,2025-03-03,461,1,1,1,80648.72300000001
FMR33320501,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891201,AM Butter 100,Dairy,354,2025-03-03,2025-03-03,354,1,1,1,61929.82200000001
FMR32321201,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891201,AM Butter 100,Dairy,374,2025-03-02,2025-03-02,374,1,1,1,22440
FMR34102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891201,AM Butter 100,Dairy,440,2025-03-04,2025-03-04,440,1,1,1,26400
FMR32103503,2025-03-01,789103,Vijay Stores,Vadodara,25891201,AM Butter 100,Dairy,112,2025-03-02,2025-03-02,101,0,1,0,6720
FMR32501201,2025-03-01,789501,Best Market,"New Jersey, US",25891201,AM Butter 100,Dairy,273,2025-03-02,2025-03-01,273,1,1,1,47759.439000000006
FMR34220601,2025-03-01,789220,ShopRite,"New Jersey, US",25891201,AM Butter 100,Dairy,378,2025-03-04,2025-03-04,378,1,1,1,66128.454
FMR34702502,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891201,AM Butter 100,Dairy,156,2025-03-04,2025-03-04,156,1,1,1,9360
FMR34201201,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891201,AM Butter 100,Dairy,291,2025-03-04,2025-03-05,233,0,0,0,50908.413
FMR32622502,2025-03-01,789622,Expert Mart,Vadodara,25891201,AM Butter 100,Dairy,274,2025-03-02,2025-03-02,247,0,1,0,16440
FMR34101201,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891201,AM Butter 100,Dairy,489,2025-03-04,2025-03-05,489,1,0,0,85547.12700000001
FMR34520602,2025-03-01,789520,Fairway Market,"New Jersey, US",25891501,AM Biscuits 750,Food,204,2025-03-04,2025-03-06,184,0,0,0,160597.674
FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891501,AM Biscuits 750,Food,104,2025-03-03,2025-03-03,104,1,1,1,31200
FMR34420501,2025-03-01,789420,Lidl,"New Jersey, US",25891501,AM Biscuits 750,Food,210,2025-03-04,2025-03-06,210,1,0,0,165321.135
FMR33403501,2025-03-01,789403,Propel Mart,Vadodara,25891501,AM Biscuits 750,Food,241,2025-03-03,2025-03-03,229,0,1,0,72300
FMR34121501,2025-03-01,789121,Coolblue,Ahmedabad,25891501,AM Biscuits 750,Food,159,2025-03-04,2025-03-03,127,0,1,0,47700
FMR34903603,2025-03-01,789903,Elite Mart,Vadodara,25891501,AM Biscuits 750,Food,136,2025-03-04,2025-03-04,136,1,1,1,40800
FMR33320501,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891501,AM Biscuits 750,Food,249,2025-03-03,2025-03-03,249,1,1,1,196023.63150000002
FMR32221603,2025-03-01,789221,Atlas Stores,Ahmedabad,25891501,AM Biscuits 750,Food,140,2025-03-02,2025-03-02,140,1,1,1,42000
FMR32101601,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891501,AM Biscuits 750,Food,241,2025-03-02,2025-03-02,241,1,1,1,189725.6835
FMR33303501,2025-03-01,789303,Expression Stores,Vadodara,25891501,AM Biscuits 750,Food,105,2025-03-03,2025-03-03,105,1,1,1,31500
FMR32102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891501,AM Biscuits 750,Food,114,2025-03-02,2025-03-02,91,0,1,0,34200
FMR32402602,2025-03-01,789402,Propel Mart,Ahmedabad,25891501,AM Biscuits 750,Food,223,2025-03-02,2025-03-02,223,1,1,1,66900
FMR33720501,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891501,AM Biscuits 750,Food,182,2025-03-03,2025-03-02,182,1,1,1,143278.317
FMR32301603,2025-03-01,789301,Foodtown,"New Jersey, US",25891501,AM Biscuits 750,Food,238,2025-03-02,2025-03-02,238,1,1,1,187363.953
FMR34301602,2025-03-01,789301,Foodtown,"New Jersey, US",25891602,AM Tea 250,beverages,92,2025-03-04,2025-03-04,83,0,1,0,24142.134000000002
FMR34303602,2025-03-01,789303,Expression Stores,Vadodara,25891602,AM Tea 250,beverages,98,2025-03-04,2025-03-04,98,1,1,1,10976
FMR34702602,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891602,AM Tea 250,beverages,155,2025-03-04,2025-03-03,155,1,1,1,17360
FMR32102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891602,AM Tea 250,beverages,63,2025-03-02,2025-03-02,63,1,1,1,7056
FMR34102602,2025-03-01,789102,Vijay Stores,Ahmedabad,25891602,AM Tea 250,beverages,154,2025-03-04,2025-03-04,154,1,1,1,17248
FMR34703602,2025-03-01,789703,Sorefoz Mart,Vadodara,25891602,AM Tea 250,beverages,163,2025-03-04,2025-03-04,163,1,1,1,18256
FMR32420602,2025-03-01,789420,Lidl,"New Jersey, US",25891602,AM Tea 250,beverages,76,2025-03-02,2025-03-04,76,1,0,0,19943.502000000004
FMR33321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891602,AM Tea 250,beverages,78,2025-03-03,2025-03-03,74,0,1,0,8736
FMR34321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891602,AM Tea 250,beverages,60,2025-03-04,2025-03-04,60,1,1,1,6720
FMR32402602,2025-03-01,789402,Propel Mart,Ahmedabad,25891602,AM Tea 250,beverages,172,2025-03-02,2025-03-02,163,0,1,0,19264
FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891602,AM Tea 250,beverages,184,2025-03-03,2025-03-03,184,1,1,1,20608
FMR32103602,2025-03-01,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,86,2025-03-02,2025-03-01,77,0,1,0,9632
FMR33103602,2025-03-01,789103,Vijay Stores,Vadodara,25891602,AM Tea 250,beverages,172,2025-03-03,2025-03-03,163,0,1,0,19264
FMR33201602,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891602,AM Tea 250,beverages,52,2025-03-03,2025-03-03,52,1,1,1,13645.554000000002
FMR34320602,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891602,AM Tea 250,beverages,190,2025-03-04,2025-03-04,190,1,1,1,49858.755000000005
FMR34520602,2025-03-01,789520,Fairway Market,"New Jersey, US",25891602,AM Tea 250,beverages,164,2025-03-04,2025-03-06,131,0,0,0,43035.978
FMR34622602,2025-03-01,789622,Expert Mart,Vadodara,25891602,AM Tea 250,beverages,54,2025-03-04,2025-03-04,54,1,1,1,6048
FMR32220602,2025-03-01,789220,ShopRite,"New Jersey, US",25891602,AM Tea 250,beverages,77,2025-03-02,2025-03-01,77,1,1,1,20205.916500000003
FMR33220603,2025-03-01,789220,ShopRite,"New Jersey, US",25891602,AM Tea 250,beverages,65,2025-03-03,2025-03-03,65,1,1,1,17056.9425
FMR33721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891602,AM Tea 250,beverages,148,2025-03-03,2025-03-03,148,1,1,1,16576
FMR33501401,2025-03-01,789501,Best Market,"New Jersey, US",25891101,AM Milk 500,Dairy,484,2025-03-03,2025-03-03,484,1,1,1,169344.82400000002
FMR32101601,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891101,AM Milk 500,Dairy,474,2025-03-02,2025-03-02,474,1,1,1,165845.964
FMR33101403,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891101,AM Milk 500,Dairy,349,2025-03-03,2025-03-03,349,1,1,1,122110.214
FMR32703401,2025-03-01,789703,Sorefoz Mart,Vadodara,25891101,AM Milk 500,Dairy,492,2025-03-02,2025-03-02,492,1,1,1,61500
FMR33321602,2025-03-01,789321,Chiptec Stores,Ahmedabad,25891101,AM Milk 500,Dairy,345,2025-03-03,2025-03-03,345,1,1,1,43125
FMR32203101,2025-03-01,789203,Rel Fresh,Vadodara,25891101,AM Milk 500,Dairy,409,2025-03-02,2025-03-04,389,0,0,0,51125
FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891101,AM Milk 500,Dairy,368,2025-03-03,2025-03-03,294,0,1,0,46000
FMR32903403,2025-03-01,789903,Elite Mart,Vadodara,25891101,AM Milk 500,Dairy,343,2025-03-02,2025-03-02,326,0,1,0,42875
FMR34122303,2025-03-01,789122,Coolblue,Vadodara,25891101,AM Milk 500,Dairy,410,2025-03-04,2025-03-05,390,0,0,0,51250
FMR33202502,2025-03-01,789202,Rel Fresh,Ahmedabad,25891101,AM Milk 500,Dairy,391,2025-03-03,2025-03-03,391,1,1,1,48875
FMR34202301,2025-03-01,789202,Rel Fresh,Ahmedabad,25891101,AM Milk 500,Dairy,431,2025-03-04,2025-03-04,431,1,1,1,53875
FMR33403501,2025-03-01,789403,Propel Mart,Vadodara,25891101,AM Milk 500,Dairy,379,2025-03-03,2025-03-03,379,1,1,1,47375
FMR34401102,2025-03-01,789401,Wegmans,"New Jersey, US",25891101,AM Milk 500,Dairy,454,2025-03-04,2025-03-03,454,1,1,1,158848.244
FMR33503502,2025-03-01,789503,Viveks Stores,Vadodara,25891101,AM Milk 500,Dairy,362,2025-03-03,2025-03-03,362,1,1,1,45250
FMR33420101,2025-03-01,789420,Lidl,"New Jersey, US",25891101,AM Milk 500,Dairy,306,2025-03-03,2025-03-04,306,1,0,0,107065.11600000001
FMR34420501,2025-03-01,789420,Lidl,"New Jersey, US",25891101,AM Milk 500,Dairy,494,2025-03-04,2025-03-06,494,1,0,0,172843.684
FMR34622101,2025-03-01,789622,Expert Mart,Vadodara,25891101,AM Milk 500,Dairy,423,2025-03-04,2025-03-03,402,0,1,0,52875
FMR34520301,2025-03-01,789520,Fairway Market,"New Jersey, US",25891101,AM Milk 500,Dairy,428,2025-03-04,2025-03-04,385,0,1,0,149751.208
FMR34422101,2025-03-01,789422,Lotus Mart,Vadodara,25891101,AM Milk 500,Dairy,444,2025-03-04,2025-03-05,444,1,0,0,55500
FMR34603401,2025-03-01,789603,Info Stores,Vadodara,25891401,AM Curd 250,Dairy,313,2025-03-04,2025-03-05,313,1,0,0,15650
FMR33501401,2025-03-01,789501,Best Market,"New Jersey, US",25891401,AM Curd 250,Dairy,288,2025-03-03,2025-03-03,259,0,1,0,62979.48
FMR32503401,2025-03-01,789503,Viveks Stores,Vadodara,25891401,AM Curd 250,Dairy,449,2025-03-02,2025-03-02,449,1,1,1,22450
FMR33202502,2025-03-01,789202,Rel Fresh,Ahmedabad,25891401,AM Curd 250,Dairy,215,2025-03-03,2025-03-03,215,1,1,1,10750
FMR34702502,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891401,AM Curd 250,Dairy,355,2025-03-04,2025-03-04,337,0,1,0,17750
FMR32703401,2025-03-01,789703,Sorefoz Mart,Vadodara,25891401,AM Curd 250,Dairy,234,2025-03-02,2025-03-02,234,1,1,1,11700
FMR32422401,2025-03-01,789422,Lotus Mart,Vadodara,25891401,AM Curd 250,Dairy,342,2025-03-02,2025-03-04,342,1,0,0,17100
FMR32122401,2025-03-01,789122,Coolblue,Vadodara,25891401,AM Curd 250,Dairy,240,2025-03-02,2025-03-04,228,0,0,0,12000
FMR33201602,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891401,AM Curd 250,Dairy,480,2025-03-03,2025-03-03,456,0,1,0,104965.8
FMR33103401,2025-03-01,789103,Vijay Stores,Vadodara,25891401,AM Curd 250,Dairy,306,2025-03-03,2025-03-02,291,0,1,0,15300
FMR34103403,2025-03-01,789103,Vijay Stores,Vadodara,25891401,AM Curd 250,Dairy,399,2025-03-04,2025-03-04,359,0,1,0,19950
FMR32403401,2025-03-01,789403,Propel Mart,Vadodara,25891401,AM Curd 250,Dairy,473,2025-03-02,2025-03-02,473,1,1,1,23650
FMR32520603,2025-03-01,789520,Fairway Market,"New Jersey, US",25891603,AM Tea 100,beverages,67,2025-03-02,2025-03-02,64,0,1,0,5860.5905
FMR33220603,2025-03-01,789220,ShopRite,"New Jersey, US",25891603,AM Tea 100,beverages,51,2025-03-03,2025-03-03,46,0,1,0,4461.0465
FMR33603603,2025-03-01,789603,Info Stores,Vadodara,25891603,AM Tea 100,beverages,183,2025-03-03,2025-03-05,183,1,0,0,8235
FMR32221603,2025-03-01,789221,Atlas Stores,Ahmedabad,25891603,AM Tea 100,beverages,100,2025-03-02,2025-03-02,80,0,1,0,4500
FMR33401603,2025-03-01,789401,Wegmans,"New Jersey, US",25891603,AM Tea 100,beverages,127,2025-03-03,2025-03-03,127,1,1,1,11108.880500000001
FMR33420603,2025-03-01,789420,Lidl,"New Jersey, US",25891603,AM Tea 100,beverages,129,2025-03-03,2025-03-03,129,1,1,1,11283.8235
FMR32121603,2025-03-01,789121,Coolblue,Ahmedabad,25891603,AM Tea 100,beverages,200,2025-03-02,2025-03-04,180,0,0,0,9000
FMR32421603,2025-03-01,789421,Lotus Mart,Ahmedabad,25891603,AM Tea 100,beverages,172,2025-03-02,2025-03-05,155,0,0,0,7740
FMR32903603,2025-03-01,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,128,2025-03-02,2025-03-03,115,0,0,0,5760
FMR34903603,2025-03-01,789903,Elite Mart,Vadodara,25891603,AM Tea 100,beverages,148,2025-03-04,2025-03-04,133,0,1,0,6660
FMR33703603,2025-03-01,789703,Sorefoz Mart,Vadodara,25891603,AM Tea 100,beverages,165,2025-03-03,2025-03-03,165,1,1,1,7425
FMR32303603,2025-03-01,789303,Expression Stores,Vadodara,25891603,AM Tea 100,beverages,169,2025-03-02,2025-03-02,169,1,1,1,7605
FMR32301603,2025-03-01,789301,Foodtown,"New Jersey, US",25891603,AM Tea 100,beverages,134,2025-03-02,2025-03-02,121,0,1,0,11721.181
FMR33203603,2025-03-01,789203,Rel Fresh,Vadodara,25891603,AM Tea 100,beverages,122,2025-03-03,2025-03-03,122,1,1,1,5490
FMR32202603,2025-03-01,789202,Rel Fresh,Ahmedabad,25891603,AM Tea 100,beverages,186,2025-03-02,2025-03-02,186,1,1,1,8370
FMR32721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,140,2025-03-02,2025-03-02,126,0,1,0,6300
FMR33721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891603,AM Tea 100,beverages,195,2025-03-03,2025-03-03,195,1,1,1,8775
FMR33621603,2025-03-01,789621,Expert Mart,Ahmedabad,25891603,AM Tea 100,beverages,69,2025-03-03,2025-03-03,69,1,1,1,3105
FMR32102202,2025-03-01,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,106,2025-03-02,2025-03-03,106,1,0,0,15900
FMR33102601,2025-03-01,789102,Vijay Stores,Ahmedabad,25891202,AM Butter 250,Dairy,419,2025-03-03,2025-03-03,419,1,1,1,62850
FMR33402303,2025-03-01,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,167,2025-03-03,2025-03-03,167,1,1,1,25050
FMR34402202,2025-03-01,789402,Propel Mart,Ahmedabad,25891202,AM Butter 250,Dairy,457,2025-03-04,2025-03-04,457,1,1,1,68550
FMR33622502,2025-03-01,789622,Expert Mart,Vadodara,25891202,AM Butter 250,Dairy,294,2025-03-03,2025-03-03,294,1,1,1,44100
FMR34902202,2025-03-01,789902,Elite Mart,Ahmedabad,25891202,AM Butter 250,Dairy,311,2025-03-04,2025-03-04,311,1,1,1,46650
FMR32320202,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891202,AM Butter 250,Dairy,211,2025-03-02,2025-03-03,211,1,0,0,73825.94600000001
FMR33320202,2025-03-01,789320,Whole Foods Market,"New Jersey, US",25891202,AM Butter 250,Dairy,209,2025-03-03,2025-03-05,188,0,0,0,73126.174
FMR32403401,2025-03-01,789403,Propel Mart,Vadodara,25891202,AM Butter 250,Dairy,472,2025-03-02,2025-03-02,472,1,1,1,70800
FMR34703602,2025-03-01,789703,Sorefoz Mart,Vadodara,25891202,AM Butter 250,Dairy,185,2025-03-04,2025-03-04,167,0,1,0,27750
FMR34303602,2025-03-01,789303,Expression Stores,Vadodara,25891202,AM Butter 250,Dairy,160,2025-03-04,2025-03-04,144,0,1,0,24000
FMR32721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891202,AM Butter 250,Dairy,178,2025-03-02,2025-03-02,169,0,1,0,26700
FMR33421203,2025-03-01,789421,Lotus Mart,Ahmedabad,25891202,AM Butter 250,Dairy,332,2025-03-03,2025-03-06,332,1,0,0,49800
FMR34421601,2025-03-01,789421,Lotus Mart,Ahmedabad,25891202,AM Butter 250,Dairy,132,2025-03-04,2025-03-05,125,0,0,0,19800
FMR33101202,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891202,AM Butter 250,Dairy,150,2025-03-03,2025-03-04,150,1,0,0,52482.9
FMR34401503,2025-03-01,789401,Wegmans,"New Jersey, US",25891202,AM Butter 250,Dairy,173,2025-03-04,2025-03-04,173,1,1,1,60530.278000000006
FMR33503502,2025-03-01,789503,Viveks Stores,Vadodara,25891202,AM Butter 250,Dairy,214,2025-03-03,2025-03-03,214,1,1,1,32100
FMR33601202,2025-03-01,789601,Price Rite,"New Jersey, US",25891202,AM Butter 250,Dairy,411,2025-03-03,2025-03-04,390,0,0,0,143803.146
FMR34201202,2025-03-01,789201,Rel Fresh,"New Jersey, US",25891202,AM Butter 250,Dairy,175,2025-03-04,2025-03-04,175,1,1,1,61230.05
FMR32521202,2025-03-01,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,479,2025-03-02,2025-03-05,479,1,0,0,71850
FMR33521202,2025-03-01,789521,Acclaimed Stores,Ahmedabad,25891202,AM Butter 250,Dairy,347,2025-03-03,2025-03-03,347,1,1,1,52050
FMR34520602,2025-03-01,789520,Fairway Market,"New Jersey, US",25891202,AM Butter 250,Dairy,200,2025-03-04,2025-03-06,200,1,0,0,69977.20000000001
FMR33720202,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891202,AM Butter 250,Dairy,270,2025-03-03,2025-03-03,270,1,1,1,94469.22
FMR32202603,2025-03-01,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,342,2025-03-02,2025-03-02,274,0,1,0,51300
FMR33202502,2025-03-01,789202,Rel Fresh,Ahmedabad,25891202,AM Butter 250,Dairy,130,2025-03-03,2025-03-03,130,1,1,1,19500
FMR33522202,2025-03-01,789522,Acclaimed Stores,Vadodara,25891202,AM Butter 250,Dairy,280,2025-03-03,2025-03-03,252,0,1,0,42000
FMR32203402,2025-03-01,789203,Rel Fresh,Vadodara,25891303,AM Ghee 100,Dairy,64,2025-03-02,2025-03-02,64,1,1,1,5760
FMR33103602,2025-03-01,789103,Vijay Stores,Vadodara,25891303,AM Ghee 100,Dairy,40,2025-03-03,2025-03-03,32,0,1,0,3600
FMR32721603,2025-03-01,789721,Logic Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,69,2025-03-02,2025-03-02,69,1,1,1,6210
FMR32522303,2025-03-01,789522,Acclaimed Stores,Vadodara,25891303,AM Ghee 100,Dairy,63,2025-03-02,2025-03-01,50,0,1,0,5670
FMR32601303,2025-03-01,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,95,2025-03-02,2025-03-03,95,1,0,0,24929.377500000002
FMR33601303,2025-03-01,789601,Price Rite,"New Jersey, US",25891303,AM Ghee 100,Dairy,69,2025-03-03,2025-03-03,66,0,1,0,18106.6005
FMR33703303,2025-03-01,789703,Sorefoz Mart,Vadodara,25891303,AM Ghee 100,Dairy,76,2025-03-03,2025-03-02,76,1,1,1,6840
FMR34720303,2025-03-01,789720,Colonial Farms,"New Jersey, US",25891303,AM Ghee 100,Dairy,27,2025-03-04,2025-03-06,27,1,0,0,7085.191500000001
FMR34420303,2025-03-01,789420,Lidl,"New Jersey, US",25891303,AM Ghee 100,Dairy,63,2025-03-04,2025-03-04,57,0,1,0,16532.113500000003
FMR32622502,2025-03-01,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,51,2025-03-02,2025-03-02,51,1,1,1,4590
FMR34622602,2025-03-01,789622,Expert Mart,Vadodara,25891303,AM Ghee 100,Dairy,84,2025-03-04,2025-03-04,84,1,1,1,7560
FMR34122303,2025-03-01,789122,Coolblue,Vadodara,25891303,AM Ghee 100,Dairy,37,2025-03-04,2025-03-05,33,0,0,0,3330
FMR32501601,2025-03-01,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,51,2025-03-02,2025-03-02,41,0,1,0,13383.139500000001
FMR33501401,2025-03-01,789501,Best Market,"New Jersey, US",25891303,AM Ghee 100,Dairy,57,2025-03-03,2025-03-03,57,1,1,1,14957.626500000002
FMR32702601,2025-03-01,789702,Sorefoz Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,29,2025-03-02,2025-03-02,29,1,1,1,2610
FMR32221303,2025-03-01,789221,Atlas Stores,Ahmedabad,25891303,AM Ghee 100,Dairy,42,2025-03-02,2025-03-01,42,1,1,1,3780
FMR32202402,2025-03-01,789202,Rel Fresh,Ahmedabad,25891303,AM Ghee 100,Dairy,40,2025-03-02,2025-03-03,40,1,0,0,3600
FMR33403501,2025-03-01,789403,Propel Mart,Vadodara,25891303,AM Ghee 100,Dairy,89,2025-03-03,2025-03-03,89,1,1,1,8010
FMR34121303,2025-03-01,789121,Coolblue,Ahmedabad,25891303,AM Ghee 100,Dairy,49,2025-03-04,2025-03-07,49,1,0,0,4410
FMR32101601,2025-03-01,789101,Costco Wholesale,"New Jersey, US",25891303,AM Ghee 100,Dairy,58,2025-03-02,2025-03-02,58,1,1,1,15220.041000000001
FMR32402303,2025-03-01,789402,Propel Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,68,2025-03-02,2025-03-03,54,0,0,0,6120
FMR33402303,2025-03-01,789402,Propel Mart,Ahmedabad,25891303,AM Ghee 100,Dairy,63,2025-03-03,2025-03-03,63,1,1,1,5670
FMR32903403,2025-03-01,789903,Elite Mart,Vadodara,25891303,AM Ghee 100,Dairy,75,2025-03-02,2025-03-02,75,1,1,1,6750
FMR33203403,2025-03-02,789203,Rel Fresh,Vadodara,25891402,AM Curd 100,Dairy,320,2025-03-03,2025-03-03,320,1,1,1,6400
FMR34603203,2025-03-02,789603,Info Stores,Vadodara,25891203,AM Butter 500,Dairy,477,2025-03-04,2025-03-03,477,1,1,1,143100
FMR33422203,2025-03-02,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,452,2025-03-03,2025-03-03,452,1,1,1,135600
FMR35422503,2025-03-02,789422,Lotus Mart,Vadodara,25891203,AM Butter 500,Dairy,148,2025-03-05,2025-03-08,148,1,0,0,44400
FMR34101203,2025-03-02,789101,Costco Wholesale,"New Jersey, US",25891203,AM Butter 500,Dairy,500,2025-03-04,2025-03-04,500,1,1,1,393621.75
FMR35401203,2025-03-02,789401,Wegmans,"New Jersey, US",25891203,AM Butter 500,Dairy,400,2025-03-05,2025-03-05,380,0,1,0,314897.4
FMR34320402,2025-03-02,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,184,2025-03-04,2025-03-04,175,0,1,0,144852.804
FMR35320402,2025-03-02,789320,Whole Foods Market,"New Jersey, US",25891203,AM Butter 500,Dairy,490,2025-03-05,2025-03-05,490,1,1,1,385749.315
FMR34721601,2025-03-02,789721,Logic Stores,Ahmedabad,25891203,AM Butter 500,Dairy,293,2025-03-04,2025-03-04,264,0,1,0,87900
FMR34202203,2025-03-02,789202,Rel Fresh,Ahmedabad,25891203,AM Butter 500,Dairy,206,2025-03-04,2025-03-03,206,1,1,1,61800
FMR33503203,2025-03-02,789503,Viveks Stores,Vadodara,25891203,AM Butter 500,Dairy,308,2025-03-03,2025-03-06,308,1,0,0,92400
FMR35121203,2025-03-02,789121,Coolblue,Ahmedabad,25891203,AM Butter 500,Dairy,197,2025-03-05,2025-03-05,197,1,1,1,59100
FMR34221203,2025-03-02,789221,Atlas Stores,Ahmedabad,25891203,AM Butter 500,Dairy,343,2025-03-04,2025-03-03,343,1,1,1,102900
FMR35221203,2025-03-02,789221,Atlas Stores,Ahmedabad,25891203,AM Butter 500,Dairy,294,2025-03-05,2025-03-05,279,0,1,0,88200
FMR35321603,2025-03-02,789321,Chiptec Stores,Ahmedabad,25891203,AM Butter 500,Dairy,280,2025-03-05,2025-03-05,224,0,1,0,84000
FMR33501602,2025-03-02,789501,Best Market,"New Jersey, US",25891203,AM Butter 500,Dairy,352,2025-03-03,2025-03-03,352,1,1,1,277109.712
FMR33601203,2025-03-02,789601,Price Rite,"New Jersey, US",25891203,AM Butter 500,Dairy,491,2025-03-03,2025-03-03,466,0,1,0,386536.55850000004
FMR35622603,2025-03-02,789622,Expert Mart,Vadodara,25891203,AM Butter 500,Dairy,185,2025-03-05,2025-03-05,185,1,1,1,55500
FMR35902601,2025-03-02,789902,Elite Mart,Ahmedabad,25891203,AM Butter 500,Dairy,474,2025-03-05,2025-03-05,474,1,1,1,142200
FMR35402501,2025-03-02,789402,Propel Mart,Ahmedabad,25891203,AM Butter 500,Dairy,128,2025-03-05,2025-03-05,128,1,1,1,38400
FMR33702602,2025-03-02,789702,Sorefoz Mart,Ahmedabad,25891203,AM Butter 500,Dairy,341,2025-03-03,2025-03-03,324,0,1,0,102300
